city,latitude,longitude,dateTime,month_num,year,aqi_chn_mep,aqi_ind_cpcb,aqi_kor_airkorea,aqi_tha_pcd,aqi_uaqi,region_code,category,dominantPollutant,co,nh3,nmhc,no,no2,o3,pm10,pm25,so2,has_any_aqi,n_pollutants_present,clim_avg_rel_humidity_pct,clim_daily_mean_c,clim_mean_daily_max_c,clim_mean_daily_min_c,clim_mean_monthly_sunshine_hours,clim_record_high_c,clim_record_low_c,_merge,citycat_admin_name,citycat_capital,citycat_population,_merge_citycat
"Seoul, South Korea",37.5665,126.978,2025-11-24 16:00:00+00:00,11,2025,,,246.0,,28.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 17:00:00+00:00,11,2025,,,256.0,,27.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 18:00:00+00:00,11,2025,,,267.0,,26.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 19:00:00+00:00,11,2025,,,276.0,,26.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 20:00:00+00:00,11,2025,,,283.0,,26.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 21:00:00+00:00,11,2025,,,290.0,,25.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 22:00:00+00:00,11,2025,,,297.0,,24.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-24 23:00:00+00:00,11,2025,,,301.0,,23.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 00:00:00+00:00,11,2025,,,302.0,,26.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 01:00:00+00:00,11,2025,,,291.0,,42.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 02:00:00+00:00,11,2025,,,270.0,,45.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 03:00:00+00:00,11,2025,,,248.0,,47.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 04:00:00+00:00,11,2025,,,168.0,,62.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 05:00:00+00:00,11,2025,,,156.0,,51.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 06:00:00+00:00,11,2025,,,163.0,,30.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 07:00:00+00:00,11,2025,,,173.0,,28.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 08:00:00+00:00,11,2025,,,184.0,,36.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 09:00:00+00:00,11,2025,,,181.0,,37.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 10:00:00+00:00,11,2025,,,163.0,,38.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 11:00:00+00:00,11,2025,,,138.0,,38.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 12:00:00+00:00,11,2025,,,131.0,,37.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 13:00:00+00:00,11,2025,,,136.0,,35.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 14:00:00+00:00,11,2025,,,146.0,,33.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 15:00:00+00:00,11,2025,,,157.0,,32.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 16:00:00+00:00,11,2025,,,171.0,,31.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 17:00:00+00:00,11,2025,,,179.0,,32.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 18:00:00+00:00,11,2025,,,176.0,,34.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 19:00:00+00:00,11,2025,,,169.0,,35.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 20:00:00+00:00,11,2025,,,164.0,,36.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 21:00:00+00:00,11,2025,,,159.0,,37.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 22:00:00+00:00,11,2025,,,159.0,,39.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-25 23:00:00+00:00,11,2025,,,161.0,,38.0,kr,Low air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 00:00:00+00:00,11,2025,,,160.0,,40.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 01:00:00+00:00,11,2025,,,157.0,,44.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 02:00:00+00:00,11,2025,,,152.0,,42.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 03:00:00+00:00,11,2025,,,145.0,,42.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 04:00:00+00:00,11,2025,,,130.0,,57.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 05:00:00+00:00,11,2025,,,100.0,,72.0,kr,Good air quality,o3,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 06:00:00+00:00,11,2025,,,90.0,,75.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 07:00:00+00:00,11,2025,,,83.0,,64.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 08:00:00+00:00,11,2025,,,78.0,,64.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 09:00:00+00:00,11,2025,,,77.0,,64.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 10:00:00+00:00,11,2025,,,77.0,,63.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 11:00:00+00:00,11,2025,,,72.0,,71.0,kr,Good air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 12:00:00+00:00,11,2025,,,68.0,,68.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 13:00:00+00:00,11,2025,,,64.0,,72.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 14:00:00+00:00,11,2025,,,71.0,,64.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 15:00:00+00:00,11,2025,,,68.0,,68.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 16:00:00+00:00,11,2025,,,72.0,,67.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 17:00:00+00:00,11,2025,,,72.0,,65.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 18:00:00+00:00,11,2025,,,70.0,,62.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 19:00:00+00:00,11,2025,,,71.0,,62.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 20:00:00+00:00,11,2025,,,67.0,,56.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 21:00:00+00:00,11,2025,,,70.0,,58.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 22:00:00+00:00,11,2025,,,71.0,,57.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-26 23:00:00+00:00,11,2025,,,73.0,,58.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 00:00:00+00:00,11,2025,,,74.0,,57.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 01:00:00+00:00,11,2025,,,75.0,,57.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 02:00:00+00:00,11,2025,,,74.0,,65.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 03:00:00+00:00,11,2025,,,73.0,,62.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 04:00:00+00:00,11,2025,,,71.0,,64.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 05:00:00+00:00,11,2025,,,65.0,,73.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 06:00:00+00:00,11,2025,,,65.0,,67.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 07:00:00+00:00,11,2025,,,67.0,,57.0,kr,Moderate air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 08:00:00+00:00,11,2025,,,65.0,,68.0,kr,Good air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 09:00:00+00:00,11,2025,,,63.0,,77.0,kr,Good air quality,o3,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 10:00:00+00:00,11,2025,,,59.0,,71.0,kr,Good air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 11:00:00+00:00,11,2025,,,55.0,,64.0,kr,Good air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 12:00:00+00:00,11,2025,,,57.0,,58.0,kr,Moderate air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 13:00:00+00:00,11,2025,,,60.0,,58.0,kr,Moderate air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 14:00:00+00:00,11,2025,,,63.0,,59.0,kr,Moderate air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 15:00:00+00:00,11,2025,,,63.0,,68.0,kr,Good air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 16:00:00+00:00,11,2025,,,59.0,,75.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 17:00:00+00:00,11,2025,,,56.0,,79.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 18:00:00+00:00,11,2025,,,53.0,,79.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 19:00:00+00:00,11,2025,,,50.0,,77.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 20:00:00+00:00,11,2025,,,49.0,,76.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 21:00:00+00:00,11,2025,,,51.0,,74.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 22:00:00+00:00,11,2025,,,52.0,,74.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-27 23:00:00+00:00,11,2025,,,52.0,,77.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 00:00:00+00:00,11,2025,,,50.0,,77.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 01:00:00+00:00,11,2025,,,49.0,,75.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 02:00:00+00:00,11,2025,,,48.0,,73.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 03:00:00+00:00,11,2025,,,48.0,,77.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 04:00:00+00:00,11,2025,,,48.0,,74.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 05:00:00+00:00,11,2025,,,46.0,,83.0,kr,Excellent air quality,o3,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 06:00:00+00:00,11,2025,,,43.0,,83.0,kr,Excellent air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 07:00:00+00:00,11,2025,,,45.0,,78.0,kr,Good air quality,o3,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 08:00:00+00:00,11,2025,,,44.0,,79.0,kr,Good air quality,o3,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 09:00:00+00:00,11,2025,,,51.0,,75.0,kr,Good air quality,o3,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 10:00:00+00:00,11,2025,,,53.0,,73.0,kr,Good air quality,o3,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 11:00:00+00:00,11,2025,,,50.0,,76.0,kr,Good air quality,o3,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 12:00:00+00:00,11,2025,,,39.0,,77.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 13:00:00+00:00,11,2025,,,52.0,,76.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 14:00:00+00:00,11,2025,,,65.0,,70.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 15:00:00+00:00,11,2025,,,72.0,,67.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 16:00:00+00:00,11,2025,,,72.0,,67.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 17:00:00+00:00,11,2025,,,69.0,,68.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 18:00:00+00:00,11,2025,,,67.0,,69.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 19:00:00+00:00,11,2025,,,50.0,,77.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 20:00:00+00:00,11,2025,,,48.0,,77.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 21:00:00+00:00,11,2025,,,45.0,,80.0,kr,Excellent air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 22:00:00+00:00,11,2025,,,50.0,,77.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-28 23:00:00+00:00,11,2025,,,45.0,,79.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 00:00:00+00:00,11,2025,,,51.0,,76.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 01:00:00+00:00,11,2025,,,53.0,,75.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 02:00:00+00:00,11,2025,,,47.0,,77.0,kr,Good air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 03:00:00+00:00,11,2025,,,50.0,,74.0,kr,Good air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 04:00:00+00:00,11,2025,,,49.0,,70.0,kr,Good air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 05:00:00+00:00,11,2025,,,47.0,,71.0,kr,Good air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 06:00:00+00:00,11,2025,,,51.0,,70.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 07:00:00+00:00,11,2025,,,50.0,,75.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 08:00:00+00:00,11,2025,,,51.0,,72.0,kr,Good air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 09:00:00+00:00,11,2025,,,56.0,,72.0,kr,Good air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 10:00:00+00:00,11,2025,,,61.0,,72.0,kr,Good air quality,pm10,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 11:00:00+00:00,11,2025,,,65.0,,70.0,kr,Good air quality,no2,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 12:00:00+00:00,11,2025,,,67.0,,65.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
"Seoul, South Korea",37.5665,126.978,2025-11-29 13:00:00+00:00,11,2025,,,66.0,,64.0,kr,Good air quality,pm25,,,,,,,,,,True,0,60.4,7.5,11.9,3.5,157.3,25.9,11.9,both,,,,left_only
